vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,word_count,format_density,questions,avg_sent_len,coleman_liau,first_person,second_person,hedging,fk_grade
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,751,2.6631,0.3995,15.33,9.7,0.9321,6.7909,0.6658,8.57
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,610,1.6393,0.0,19.06,9.21,0.3279,5.2459,1.8033,9.33
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,733,3.4106,0.6821,15.93,9.74,0.2729,6.9577,1.2278,8.7
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,683,5.2709,0.0,17.07,12.06,0.1464,4.5388,1.4641,11.09
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,857,3.6173,0.1167,16.8,10.74,0.8168,5.0175,0.5834,10.07
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,969,5.5728,0.2064,16.42,12.47,0.2064,3.8184,1.3416,11.83
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,682,3.3724,0.0,14.83,8.84,0.1466,6.7449,1.4663,7.63
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,800,4.25,0.375,16.33,10.05,0.0,6.125,1.25,9.3
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,682,4.1056,0.5865,15.16,8.2,0.8798,5.8651,1.173,7.71
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,580,5.3448,0.0,17.06,8.68,0.1724,4.6552,1.3793,8.38
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,712,4.073,0.5618,18.74,8.08,1.1236,3.9326,0.5618,8.56
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,819,4.3956,0.0,17.8,14.08,0.1221,2.0757,1.3431,12.98
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,398,3.5176,0.0,19.9,9.81,0.2513,6.7839,0.5025,10.11
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,493,3.854,0.0,18.26,9.18,0.4057,3.854,1.217,9.15
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,908,3.304,0.7709,15.93,10.32,0.1101,4.9559,1.652,9.06
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,646,6.0372,0.1548,20.84,12.22,0.1548,4.0248,1.548,12.45
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,844,3.436,1.0664,17.22,9.9,1.1848,6.2796,0.8294,9.55
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,853,6.4478,0.1172,15.51,13.44,0.1172,2.4619,1.1723,12.25
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,665,3.3083,0.4511,15.83,9.16,0.9023,7.8195,1.203,8.33
S10_F,S10,Persistent Headaches,F,Humor / Irony,google/gemini-3.1-pro-preview,6,Gemini 3.1 Pro,827,3.6276,0.1209,20.17,10.82,0.8464,5.925,1.2092,10.8
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,804,2.7363,0.2488,16.08,8.51,0.8706,8.3333,0.6219,7.9
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,775,5.2903,0.3871,16.15,9.09,0.7742,6.3226,0.9032,8.35
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,905,4.0884,0.7735,15.08,7.81,0.3315,6.8508,0.221,7.19
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,807,5.0805,0.2478,21.24,13.58,0.1239,3.3457,1.487,14.3
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,712,2.2472,0.4213,14.83,5.95,0.7022,8.0056,0.5618,6.02
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,633,2.2117,0.158,16.66,7.75,0.158,7.267,0.6319,7.61
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,745,3.4899,0.2685,15.2,8.61,0.8054,6.7114,0.4027,7.68
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,759,3.8208,0.1318,16.87,7.79,0.2635,5.4018,1.4493,7.44
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,736,2.8533,0.4076,18.4,9.39,0.5435,7.7446,0.9511,9.35
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,885,4.8588,0.226,18.06,10.45,0.113,1.5819,1.4689,10.09
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,852,3.169,0.2347,14.44,6.39,0.8216,6.1033,1.5258,5.64
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,864,3.0093,0.3472,15.16,8.09,0.3472,4.7454,0.9259,7.05
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,909,3.0803,0.33,15.95,10.56,0.22,5.6106,0.9901,9.11
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,830,4.6988,0.0,16.94,13.3,0.1205,3.012,0.9639,11.63
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,768,2.7344,0.0,17.07,11.88,0.7812,4.2969,0.9115,10.73
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,866,6.351,0.0,20.62,14.26,0.1155,2.3095,2.194,14.21
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,875,3.6571,0.1143,15.35,10.11,1.8286,4.9143,0.8,8.75
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,793,4.2875,0.0,14.69,8.86,0.2522,5.4224,0.3783,7.47
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,927,2.9126,0.9709,18.92,9.06,0.5394,2.8047,1.4024,9.23
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,756,4.6296,0.1323,16.09,10.83,0.2646,2.381,2.381,9.76
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,866,4.388,0.9238,15.19,9.53,0.5774,3.2333,1.3857,8.57
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,854,5.5035,0.3513,18.17,12.29,0.2342,1.171,2.5761,11.97
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,813,3.444,1.599,15.34,9.09,0.984,4.305,1.722,7.78
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,780,3.2051,0.5128,19.02,9.19,0.641,2.3077,1.1538,9.85
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,942,2.5478,0.5308,17.77,8.84,0.9554,6.6879,1.4862,8.74
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,784,5.4847,0.2551,14.52,10.06,0.1276,6.8878,2.8061,8.19
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,761,3.2852,0.2628,18.56,9.49,0.5256,6.0447,1.5769,9.7
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,1005,4.2786,0.0995,17.95,12.3,0.0995,2.5871,2.2886,11.98
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,497,4.4266,0.4024,15.06,6.3,0.8048,7.6459,3.0181,5.69
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,747,4.0161,0.4016,12.88,8.06,0.5355,7.095,2.1419,6.79
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,795,3.3962,0.3774,18.07,9.8,0.3774,5.7862,1.1321,9.83
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,737,4.6133,0.1357,18.9,8.48,0.1357,3.9349,1.4925,9.66
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,912,3.5088,0.7675,17.88,10.57,0.8772,4.6053,1.2061,10.49
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,991,4.3391,0.2018,17.7,11.85,0.6054,2.8254,2.5227,12.43
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,695,2.7338,0.2878,16.16,7.94,0.2878,7.6259,1.1511,8.13
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,710,2.6761,0.0,15.11,8.68,0.2817,5.0704,0.9859,8.55
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,846,3.5461,0.4728,15.96,10.14,0.591,6.2648,1.4184,8.74
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,611,4.5827,0.0,16.97,10.92,0.1637,3.437,1.473,10.11
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,794,2.7708,0.3778,19.85,10.39,2.267,4.1562,1.3854,10.64
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,835,4.3114,0.0,18.98,11.12,0.2395,2.994,1.4371,11.47
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,736,3.2609,0.9511,14.43,9.06,2.038,8.8315,0.5435,7.35
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,663,3.6199,0.0,17.0,10.24,0.1508,6.3348,1.3575,9.16
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,791,3.0341,0.5057,15.51,9.07,0.5057,6.3211,1.6435,8.26
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,797,5.1443,0.0,17.71,12.14,0.1255,4.0151,1.7566,11.65
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,837,4.3011,0.1195,17.44,11.8,0.5974,6.81,1.1947,10.99
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,1001,4.995,0.1998,16.68,12.23,0.0999,3.1968,0.8991,11.69
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,704,3.8352,0.0,13.54,8.51,0.4261,8.0966,1.9886,7.37
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,746,4.6917,0.134,15.54,9.56,0.134,5.496,1.2064,8.9
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,719,4.1725,0.1391,17.54,8.34,0.1391,6.6759,0.9736,8.38
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,512,4.1016,0.0,22.26,9.49,0.1953,4.4922,1.1719,10.52
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,700,4.4286,0.5714,17.95,8.9,1.0,4.5714,1.0,9.18
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,806,4.9628,0.0,18.74,13.73,0.1241,1.6129,0.9926,13.14
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,437,5.2632,0.0,19.86,8.72,1.1442,6.865,0.4577,9.44
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,476,3.1513,0.0,18.31,8.47,0.2101,4.4118,0.8403,8.8
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,751,3.5952,0.2663,16.33,10.76,0.2663,5.3262,1.9973,9.36
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,592,5.9122,0.3378,22.77,13.1,0.3378,2.5338,1.0135,13.64
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,982,3.8697,0.611,18.19,9.8,1.3238,5.1935,1.1202,10.06
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,755,5.9603,0.1325,19.36,13.83,0.1325,3.0464,0.7947,13.67
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,709,2.8209,0.7052,18.66,9.21,1.5515,6.2059,1.2694,9.18
S10_F,S10,Persistent Headaches,F,Humor / Irony,google/gemini-3.1-pro-preview,7,Gemini 3.1 Pro,739,2.8417,0.2706,22.39,11.23,1.2179,5.4127,1.3532,11.83
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,756,3.0423,0.6614,16.09,8.29,1.455,6.8783,0.9259,7.87
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,711,6.6104,0.1406,13.17,8.61,0.1406,5.2039,0.5626,7.49
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,886,4.2889,0.5643,14.52,7.89,0.3386,6.4334,0.3386,7.26
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,774,4.0052,0.2584,22.11,14.15,0.1292,3.4884,1.6796,15.14
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,562,2.847,0.7117,13.71,6.4,1.0676,7.1174,0.0,6.03
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,569,2.4605,0.0,14.59,7.6,0.1757,6.3269,0.5272,7.33
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,710,3.9437,0.1408,16.51,9.78,0.7042,8.3099,0.9859,8.45
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,754,4.9072,0.0,15.71,8.41,0.1326,6.366,1.8568,7.17
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,749,2.4032,0.534,21.4,9.0,0.9346,5.474,1.0681,9.88
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,831,6.1372,0.2407,15.39,10.89,0.1203,2.2864,2.0457,9.64
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,708,2.9661,0.0,15.39,6.66,1.2712,5.791,1.4124,5.98
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,754,3.0504,0.1326,13.46,7.73,0.2653,6.1008,1.061,6.59
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,978,2.5562,0.3067,18.45,10.56,0.7157,5.0102,0.818,10.42
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,872,5.5046,0.0,17.1,13.74,0.1147,2.7523,1.3761,11.92
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,839,3.5757,0.0,15.83,10.54,0.8343,4.0524,0.5959,9.32
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,811,6.2885,0.1233,18.02,14.0,0.1233,2.0962,1.7263,13.47
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,833,3.3613,0.12,17.72,11.12,1.6807,5.1621,1.2005,10.18
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,783,3.8314,0.0,17.02,10.34,0.6386,3.8314,0.894,9.12
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,882,2.7211,0.5669,18.0,9.66,0.7937,3.288,1.5873,9.45
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,705,3.6879,0.5674,14.69,10.35,0.1418,2.2695,2.4113,9.24
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,840,4.1667,0.9524,15.85,8.77,0.5952,1.7857,1.3095,8.46
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,854,6.3232,0.0,17.43,12.32,0.1171,1.0539,2.3419,11.68
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,833,3.6014,0.2401,17.35,8.26,0.9604,3.9616,0.9604,8.33
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,799,3.1289,1.5019,16.65,8.85,0.6258,2.7534,1.627,8.33
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,947,4.2239,0.3168,16.33,8.05,0.4224,6.547,1.7951,7.86
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,762,6.168,0.1312,14.94,10.52,0.1312,5.5118,2.8871,8.88
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,780,3.4615,0.2564,15.29,8.68,0.8974,5.2564,1.0256,8.17
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,940,4.2553,0.2128,18.8,12.68,0.1064,2.5532,1.7021,12.19
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,436,4.1284,0.0,14.53,6.64,0.4587,7.3394,2.2936,5.78
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,816,3.9216,0.6127,12.95,7.58,0.3676,6.4951,1.9608,6.35
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,884,4.9774,0.3394,14.98,9.92,0.6787,5.4299,2.0362,8.98
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,607,4.9423,0.4942,16.41,8.35,0.1647,5.6013,1.6474,8.85
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,896,3.0134,0.558,17.23,10.02,0.558,5.2455,0.8929,9.94
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,935,4.9198,0.2139,17.98,13.12,0.107,2.5668,2.246,13.18
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,723,2.9046,0.5533,18.54,7.93,0.5533,7.0539,0.8299,8.73
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,677,3.5451,0.0,15.74,9.59,0.2954,5.1699,1.1817,9.39
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,759,2.3715,0.3953,18.51,9.9,0.527,6.4559,1.3175,9.65
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,658,4.8632,0.0,16.45,11.66,0.152,3.1915,1.6717,10.39
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,738,3.1165,0.0,19.42,10.67,0.6775,5.4201,1.4905,10.84
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,793,3.0265,0.0,22.03,12.51,0.1261,4.2875,2.1438,13.92
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,715,2.5175,0.5594,14.59,9.66,0.1399,8.8112,0.4196,7.96
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,631,3.645,0.0,15.02,9.23,0.317,5.5468,2.5357,8.02
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,773,2.8461,0.6468,16.1,10.25,0.3881,6.727,1.6818,9.02
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,873,4.9255,0.0,16.17,11.35,0.2291,4.4674,1.3746,10.67
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,888,3.7162,0.2252,17.41,10.1,0.7883,6.0811,1.0135,10.0
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,1006,4.9702,0.1988,18.29,12.57,0.0994,2.6839,1.0934,12.5
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,714,2.2409,0.1401,16.6,8.74,0.5602,6.7227,1.2605,8.11
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,798,3.7594,0.2506,16.29,9.56,0.0,4.386,1.3784,9.22
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,707,3.2532,0.2829,17.24,8.3,0.4243,8.0622,1.5559,8.24
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,465,5.3763,0.0,18.6,9.48,0.2151,4.3011,0.8602,9.63
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,610,4.7541,0.1639,19.68,8.84,0.9836,2.7869,0.3279,9.44
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,776,5.4124,0.0,16.87,14.99,0.1289,1.5464,1.8041,13.27
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,503,4.175,0.0,21.87,8.9,0.994,6.163,0.5964,10.28
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,533,4.1276,0.0,15.23,8.14,0.1876,5.2533,0.5629,7.64
