vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,pos_emotion,neg_emotion,n_sentences
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.275442,0.166157,49
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.2088,0.079089,48
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.159331,0.079167,53
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.120861,0.070115,49
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.283489,0.172361,48
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.133512,0.130511,48
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.275102,0.145181,58
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.277261,0.110612,51
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.187965,0.178878,51
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.149562,0.067783,50
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.330654,0.117378,30
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.21875,0.089286,63
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.275124,0.129897,59
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.252003,0.032282,37
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.190157,0.065894,52
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.078577,0.055461,52
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.233943,0.114835,39
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.251933,0.048045,43
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.313311,0.159555,41
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.21942,0.047466,40
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.157423,0.094214,38
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.182496,0.044013,36
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.241719,0.170148,49
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.210391,0.12252,42
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.306457,0.269966,48
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.157674,0.069683,54
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.172985,0.103345,51
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.137517,0.047421,55
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.315127,0.195952,43
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.101295,0.107597,49
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.282823,0.103167,41
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.156507,0.129825,25
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.167236,0.162533,31
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.120779,0.09308,46
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.357236,0.138903,23
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.218193,0.090173,35
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.270658,0.147694,36
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.142005,0.111813,28
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.168336,0.125914,44
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.144982,0.063088,47
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.197547,0.199328,41
S10_F,S10,Persistent Headaches,F,Humor / Irony,google/gemini-3.1-pro-preview,8,Gemini 3.1 Pro,0.140904,0.103301,41
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.245559,0.152813,45
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.18135,0.035066,46
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.264935,0.098968,62
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.163549,0.027692,40
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.256862,0.088304,43
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.232093,0.07365,45
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.243943,0.141816,52
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.211705,0.083293,50
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.25604,0.097625,30
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.171509,0.041514,51
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.202582,0.077776,59
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.196343,0.091259,55
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.186018,0.223565,47
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.122403,0.138887,50
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.187002,0.14735,49
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.120057,0.085217,43
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.175447,0.215057,51
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.168919,0.115008,52
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.232192,0.138425,53
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.202699,0.09617,37
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.208413,0.094524,59
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.155486,0.042343,43
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.236641,0.110262,63
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.247425,0.114614,40
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.254846,0.163262,54
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.27461,0.082165,54
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.203873,0.173395,52
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.132292,0.063135,49
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.254263,0.141087,31
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.270378,0.13823,51
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.224164,0.123127,50
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.172205,0.047512,42
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.192709,0.115587,55
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.141045,0.050487,56
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.311252,0.084469,45
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.223886,0.03974,39
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.344985,0.148482,48
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.183068,0.049293,43
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.22634,0.090338,43
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.117571,0.05182,41
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.220398,0.160523,53
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.186394,0.141156,35
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.285747,0.181907,48
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.142656,0.098703,40
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.181774,0.134957,51
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.12057,0.063627,57
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.253039,0.203633,38
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.24224,0.140726,46
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.238235,0.092315,35
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.269382,0.06608,26
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.294991,0.188607,33
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.074845,0.03983,42
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.234263,0.136102,29
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.310085,0.040515,26
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.21892,0.188799,40
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.159897,0.084831,27
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.197171,0.135983,50
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.161902,0.05835,40
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.270085,0.233562,44
S10_F,S10,Persistent Headaches,F,Humor / Irony,google/gemini-3.1-pro-preview,9,Gemini 3.1 Pro,0.163154,0.128607,45
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.333297,0.120063,55
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.235728,0.038477,50
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.215803,0.090793,65
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.16255,0.033188,41
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.20879,0.13186,56
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.262829,0.081186,43
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.23647,0.176482,44
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.225441,0.080528,43
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.206372,0.232871,35
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.173593,0.047182,52
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.195749,0.119226,52
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.176603,0.115347,51
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.150409,0.330341,53
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.103146,0.133135,49
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.157716,0.256751,48
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.15812,0.068302,46
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.168244,0.216537,45
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.144653,0.12089,54
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.255367,0.158897,49
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.171296,0.07073,42
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.154496,0.07561,55
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.157666,0.038331,49
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.251084,0.15046,54
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.187389,0.145381,41
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.292397,0.178476,59
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.242758,0.095619,58
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.266799,0.199628,52
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.148494,0.064414,59
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.250138,0.164811,42
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.223389,0.160774,51
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.251974,0.119774,55
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.160028,0.02733,38
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.196948,0.084324,55
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.11524,0.02915,48
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.248061,0.137678,44
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.280638,0.069972,35
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.270988,0.208533,53
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.14697,0.061391,43
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.141878,0.114851,52
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.1428,0.028338,40
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.345413,0.130659,51
S07_F,S07,Heart Palpitations,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.204684,0.143466,37
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.312636,0.238321,48
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.152453,0.047478,48
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.183453,0.133551,43
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.120704,0.052661,63
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.199922,0.129648,46
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.116763,0.074037,50
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.262404,0.105063,38
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.167028,0.089628,29
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.188588,0.123725,31
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.088645,0.042194,44
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.24226,0.136045,26
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.132685,0.074082,29
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.185237,0.21591,53
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.227946,0.113325,28
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.177806,0.152181,56
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.103362,0.037731,45
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.206165,0.206484,48
S10_F,S10,Persistent Headaches,F,Humor / Irony,google/gemini-3.1-pro-preview,10,Gemini 3.1 Pro,0.168367,0.129475,37
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,minimax/minimax-m2.7,1,MiniMax M2.7,0.172135,0.07353,86
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,minimax/minimax-m2.7,1,MiniMax M2.7,0.229708,0.070808,56
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,minimax/minimax-m2.7,1,MiniMax M2.7,0.199457,0.084815,36
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,minimax/minimax-m2.7,1,MiniMax M2.7,0.210754,0.027222,42
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,minimax/minimax-m2.7,1,MiniMax M2.7,0.269482,0.113735,17
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,minimax/minimax-m2.7,1,MiniMax M2.7,0.187443,0.036399,83
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,minimax/minimax-m2.7,1,MiniMax M2.7,0.272664,0.088607,69
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,minimax/minimax-m2.7,1,MiniMax M2.7,0.118536,0.027164,101
